"query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"Insert","2026-01-24 06:00:00","2026-01-24 06:30:00",2585,67,11381.399999999996,14072.479999999996,985.652998065764,20123168211,1205332019
"Insert","2026-01-24 06:30:00","2026-01-24 07:00:00",2782,66,12793.699999999984,14513.230000000001,1071.3519051042415,22578008586,2490910189
"Insert","2026-01-24 07:00:00","2026-01-24 07:30:00",2840,68,13790.05,14480.050000000001,1308.1200704225353,26976705516,2896710624
"Insert","2026-01-24 07:30:00","2026-01-24 08:00:00",2986,67,13960.75,14824.85,1357.0030140656397,28749853735,2879127690
"Insert","2026-01-24 08:00:00","2026-01-24 08:30:00",3163,65,13923.399999999998,14886.980000000003,1305.2254189061018,29517691803,2897118762
"Insert","2026-01-24 08:30:00","2026-01-24 09:00:00",3003,72,14178.6,15165.180000000002,1495.6736596736596,31780665285,2896777294
"Insert","2026-01-24 09:00:00","2026-01-24 09:30:00",3041,71,14231,15003.599999999999,1450.1943439658007,31728368859,2880218296
"Insert","2026-01-24 09:30:00","2026-01-24 10:00:00",3109,70,14375.599999999999,15920.120000000006,1583.385332904471,34432208305,2881623496
"Insert","2026-01-24 10:00:00","2026-01-24 10:30:00",2872,68,14215.25,15345.74,1415.6270891364902,28907299351,2877998060
"Insert","2026-01-24 10:30:00","2026-01-24 11:00:00",3245,76,14424.599999999999,16099.88,1641.6899845916796,37553162998,2883489935
"Insert","2026-01-24 11:00:00","2026-01-24 11:30:00",2962,72,14182.949999999999,15234.17,1447.0891289669144,30965308008,1198865716
"Insert","2026-01-24 11:30:00","2026-01-24 12:00:00",2850,71,14191.55,14959.339999999993,1372.4070175438596,28535610174,1199469939
"Insert","2026-01-24 12:00:00","2026-01-24 12:30:00",2820,71,14139,15260.15,1432.0879432624113,29122052762,2445928624
"Insert","2026-01-24 12:30:00","2026-01-24 13:00:00",2845,71,14098.8,15203.68,1383.7866432337435,28782635173,1207816816
"Insert","2026-01-24 13:00:00","2026-01-24 13:30:00",2874,73.5,14161.349999999999,15172.45,1450.6196938065414,30251949869,1207642089
"Insert","2026-01-24 13:30:00","2026-01-24 14:00:00",2904,69,14192.4,15139.88,1394.5182506887052,29401547026,1203369774
"Insert","2026-01-24 14:00:00","2026-01-24 14:30:00",2922,74,14292.900000000001,15333.879999999997,1574.7628336755647,32861456810,1198913131
"Insert","2026-01-24 14:30:00","2026-01-24 15:00:00",3140,70,14370.2,15343.940000000008,1503.4388535031846,33600815898,1198576571
"Insert","2026-01-24 15:00:00","2026-01-24 15:30:00",3535,74,14295.3,15734.799999999996,1497.2828854314002,37313057304,2868892733
"Insert","2026-01-24 15:30:00","2026-01-24 16:00:00",3129,68,14369,15272.559999999985,1510.4659635666346,33458218677,1199198283
"Insert","2026-01-24 16:00:00","2026-01-24 16:30:00",3065,73,14457.399999999998,15650.320000000003,1753.3181076672104,36794184165,1198145780
"Insert","2026-01-24 16:30:00","2026-01-24 17:00:00",3024,78,14639.85,15525.78,2150.4093915343915,43382774032,1195102762
"Insert","2026-01-24 17:00:00","2026-01-24 17:30:00",3029,79,14584.800000000001,16409.359999999957,2156.5959062396832,43306785886,1194998471
"Insert","2026-01-24 17:30:00","2026-01-24 18:00:00",2991,74,14601,15641.599999999995,1909.498161150117,38342048177,1195453479
"Insert","2026-01-24 18:00:00","2026-01-24 18:30:00",2824,76,14275.7,15042.39,1769.5775495750709,34851540271,2444607212
"Insert","2026-01-24 18:30:00","2026-01-24 19:00:00",2847,76,14302.199999999999,15825.64,1839.7432384966633,35975238680,1195642094
"Insert","2026-01-24 19:00:00","2026-01-24 19:30:00",3347,95,14208.400000000001,15167.72,1532.1446071108455,38202773759,1197997305
"Insert","2026-01-24 19:30:00","2026-01-24 20:00:00",2804,71,14196.7,14990.979999999992,1509.9379457917262,30029314408,1198661782
"Insert","2026-01-24 20:00:00","2026-01-24 20:30:00",2833,68,14138.800000000001,14871.83999999999,1451.2559124602894,29334340467,2466340007
"Insert","2026-01-24 20:30:00","2026-01-24 21:00:00",2814,66,14019,14776.869999999999,1330.8955223880596,26757458055,1198870167
"Insert","2026-01-24 21:00:00","2026-01-24 21:30:00",2904,68,14064.85,14734.099999999995,1498.2510330578511,31051583088,1198540622
"Insert","2026-01-24 21:30:00","2026-01-24 22:00:00",2716,71,14073,15012.899999999996,1542.1064064801178,29569828765,1196764652
"Insert","2026-01-24 22:00:00","2026-01-24 22:30:00",2832,66,13982.45,14837.740000000002,1360.207627118644,27539617122,1195815164
"Insert","2026-01-24 22:30:00","2026-01-24 23:00:00",2762,65,13691.699999999999,14410.73,1145.122737146995,23503018291,2464713484
"Insert","2026-01-24 23:00:00","2026-01-24 23:30:00",2923,62,13567.800000000001,14506.580000000013,1052.2066370167636,22977375710,1198592125
"Insert","2026-01-24 23:30:00","2026-01-25 00:00:00",2639,69,12650.999999999996,14236.679999999998,1077.7230011367942,21708954405,2455701433
"Insert","2026-01-25 00:00:00","2026-01-25 00:30:00",2710,71,11982.049999999997,14377.099999999999,1031.519926199262,21164969014,2448691461
"Insert","2026-01-25 00:30:00","2026-01-25 01:00:00",2674,64,10293.949999999988,14101.35,928.0411368735976,19147613095,2019165551
"Insert","2026-01-25 01:00:00","2026-01-25 01:30:00",2737,63,9294.199999999968,13924.279999999999,838.9386189258312,18185473226,1907691503
"Insert","2026-01-25 01:30:00","2026-01-25 02:00:00",2627,64,7056.899999999991,12519.359999999986,714.2371526456034,15592608322,1922204310
"Insert","2026-01-25 02:00:00","2026-01-25 02:30:00",2613,64,6713.400000000005,11353.440000000011,684.3314198239572,15392510314,1205450335
"Insert","2026-01-25 02:30:00","2026-01-25 03:00:00",2490,61,6085.749999999993,10498.970000000003,644.5100401606426,14067010452,2465719618
"Insert","2026-01-25 03:00:00","2026-01-25 03:30:00",2568,58,5291.550000000003,9414.919999999998,579.0280373831775,13664318183,1200694995
"Insert","2026-01-25 03:30:00","2026-01-25 04:00:00",2765,57,5187.999999999996,9228.640000000016,560.1482820976491,14560713776,2465881750
"Insert","2026-01-25 04:00:00","2026-01-25 04:30:00",2866,57,5845.25,10552.849999999999,618.2334263782275,16118522667,1203716570
"Insert","2026-01-25 04:30:00","2026-01-25 05:00:00",2679,59,6220.099999999989,10994.399999999994,656.9372900335946,15491372396,1197659084
"Insert","2026-01-25 05:00:00","2026-01-25 05:30:00",2633,57,7843.600000000015,13370.079999999998,770.7162932016711,17251939469,1198584246
"Insert","2026-01-25 05:30:00","2026-01-25 06:00:00",2748,59,8283.050000000007,13524.59,787.1484716157205,18092860231,1199593554
"Insert","2026-01-25 06:00:00","2026-01-25 06:30:00",2848,55,9824.750000000018,13938.310000000005,891.7794943820224,20335252490,1205388097
"Insert","2026-01-25 06:30:00","2026-01-25 07:00:00",2823,56,11541.7,14206.779999999999,979.4084307474318,21936576075,1198865886
"Insert","2026-01-25 07:00:00","2026-01-25 07:30:00",2840,59.5,13649.1,14615.490000000002,1136.873943661972,24786726747,1200981142
"Insert","2026-01-25 07:30:00","2026-01-25 08:00:00",2893,63,13876.8,14516.279999999993,1252.4600760456274,27346667665,1198872356
"Insert","2026-01-25 08:00:00","2026-01-25 08:30:00",2921,62,14014,14888.400000000001,1322.2019856213626,28654184580,1201084340
"Insert","2026-01-25 08:30:00","2026-01-25 09:00:00",2918,69,14146,14942.279999999999,1491.8379026730638,31786498250,2448716128
"Insert","2026-01-25 09:00:00","2026-01-25 09:30:00",3036,65,14151.5,15243.200000000003,1493.895256916996,32744420787,1197467854
"Insert","2026-01-25 09:30:00","2026-01-25 10:00:00",3019,69,14247.1,15119.700000000006,1487.655846306724,32547410415,1198866364
"Insert","2026-01-25 10:00:00","2026-01-25 10:30:00",2965,68,14276.599999999999,15361.44,1594.4509274873524,33874518369,1198573831
"Insert","2026-01-25 10:30:00","2026-01-25 11:00:00",2900,70,14267.249999999998,15288.469999999988,1619.4831034482759,33902605348,1205172029
"Insert","2026-01-25 11:00:00","2026-01-25 11:30:00",2924,68,14219.099999999999,15283.49,1521.8857729138167,32254927011,1204989704
"Insert","2026-01-25 11:30:00","2026-01-25 12:00:00",2984,64,14133.699999999999,15303.570000000002,1435.5482573726542,31134216069,2447181670
"Insert","2026-01-25 12:00:00","2026-01-25 12:30:00",3171,62,14134.5,14983.400000000005,1474.5291706086407,33843790719,1207348903
"Insert","2026-01-25 12:30:00","2026-01-25 13:00:00",3033,65,14230,15308.839999999995,1544.3537751401252,33629846488,1199417128
"Insert","2026-01-25 13:00:00","2026-01-25 13:30:00",2889,69,14265.4,15507.359999999997,1602.0446521287643,32956785892,1203756872
"Insert","2026-01-25 13:30:00","2026-01-25 14:00:00",3005,67,14151,15096.48,1537.6525790349417,33429225049,1204294857
"Insert","2026-01-25 14:00:00","2026-01-25 14:30:00",3044,63,14240.85,15566.830000000004,1461.9122864651774,32163313790,1202191836
"Insert","2026-01-25 14:30:00","2026-01-25 15:00:00",3059,69,14164.599999999999,15051.440000000002,1448.543968617195,32441862229,1208035866
"Insert","2026-01-25 15:00:00","2026-01-25 15:30:00",3094,64,14179.35,14867.35,1400.945701357466,31829707152,1198029189
"Insert","2026-01-25 15:30:00","2026-01-25 16:00:00",2931,68,14294,15395.199999999993,1587.4588877516205,33285231842,1202084286
"Insert","2026-01-25 16:00:00","2026-01-25 16:30:00",2957,70,14302.8,15174.400000000001,1665.0236726411904,35183488470,1197701592
"Insert","2026-01-25 16:30:00","2026-01-25 17:00:00",2925,75,14308.199999999999,15173.359999999986,1706.0553846153846,35458332522,1202101153
"Insert","2026-01-25 17:00:00","2026-01-25 17:30:00",3024,71,14326.4,15315.029999999999,1731.0056216931216,36821570242,1198056965
"Insert","2026-01-25 17:30:00","2026-01-25 18:00:00",3614,97.5,14250.699999999999,15108.48,1508.7656336469286,38988506426,1205069104
"Insert","2026-01-25 18:00:00","2026-01-25 18:30:00",2999,65,14298.699999999997,15575.219999999998,1535.561187062354,32264892196,1195404445
"Insert","2026-01-25 18:30:00","2026-01-25 19:00:00",2889,69,14237.599999999999,15081.879999999994,1596.6085150571132,32731109785,1197959402
"Insert","2026-01-25 19:00:00","2026-01-25 19:30:00",2804,69,14207.85,15161.189999999993,1482.1315977175464,29881924263,1203317568
"Insert","2026-01-25 19:30:00","2026-01-25 20:00:00",2853,68,14083.2,14855.320000000002,1390.0487206449352,28789754435,1195908104
"Insert","2026-01-25 20:00:00","2026-01-25 20:30:00",2860,61,13994.3,14637.609999999997,1266.811188811189,26741471692,1199124948
"Insert","2026-01-25 20:30:00","2026-01-25 21:00:00",3359,74,13769.399999999998,14772.26,1100.5623697529027,29481787332,1198882626
"Insert","2026-01-25 21:00:00","2026-01-25 21:30:00",3279,64,13933.199999999999,14883.22,1249.0341567551084,30547578335,1201637295
"Insert","2026-01-25 21:30:00","2026-01-25 22:00:00",3102,68,13964.599999999999,14818.919999999998,1463.6956802063185,32700751788,2444774540
"Insert","2026-01-25 22:00:00","2026-01-25 22:30:00",2943,62,13943.400000000001,14750.58,1337.5351681957186,28730757683,1194969872
"Insert","2026-01-25 22:30:00","2026-01-25 23:00:00",2770,64,13819.399999999998,14495.58,1332.6613718411552,27257269541,1197722747
"Insert","2026-01-25 23:00:00","2026-01-25 23:30:00",2883,61,13612.7,14634.319999999996,1168.0131807145335,25194412395,1197904743
"Insert","2026-01-25 23:30:00","2026-01-26 00:00:00",2744,62,11964.749999999996,14050.380000000005,1012.3254373177842,21422890191,1195004075
"Insert","2026-01-26 00:00:00","2026-01-26 00:30:00",2809,60,9766.399999999998,14166.720000000001,896.0754716981132,19512524307,1939661609
"Insert","2026-01-26 00:30:00","2026-01-26 01:00:00",2792,61,7795.999999999996,13602.360000000015,761.3979226361032,17454107592,1910205988
"Insert","2026-01-26 01:00:00","2026-01-26 01:30:00",2723,59,6960.799999999999,12260.980000000018,708.0587587219978,16213753776,2022978265
"Insert","2026-01-26 01:30:00","2026-01-26 02:00:00",2811,55,6045,11736.9,654.9249377445749,15493035432,1860470005
"Insert","2026-01-26 02:00:00","2026-01-26 02:30:00",2607,61,7043.299999999993,11831.34,711.5397008055236,15995209444,1192765453
"Insert","2026-01-26 02:30:00","2026-01-26 03:00:00",2650,59,6297.699999999996,11352.259999999995,671.9811320754717,15386830413,1736228879
"Insert","2026-01-26 03:00:00","2026-01-26 03:30:00",2773,58,6626.800000000003,11815.480000000003,669.3660295708619,16175696534,1181898896
"Insert","2026-01-26 03:30:00","2026-01-26 04:00:00",2797,57,7032.799999999979,12167.87999999999,691.8644976760816,16787281832,1192795845
"Insert","2026-01-26 04:00:00","2026-01-26 04:30:00",2781,59,7660,13375.199999999997,762.6040992448759,18367309078,1195021940
"Insert","2026-01-26 04:30:00","2026-01-26 05:00:00",2723,60,8265.600000000002,13610.540000000008,791.5662871832537,18353990406,2448099192
"Insert","2026-01-26 05:00:00","2026-01-26 05:30:00",2750,60,9671.199999999977,13854.709999999995,884.0098181818182,20007011955,1197949471
"Insert","2026-01-26 05:30:00","2026-01-26 06:00:00",2647,63,11480.799999999997,13996.939999999999,999.0528900642237,21487130339,2465526797
"Insert","2026-01-26 06:00:00","2026-01-26 06:30:00",2725,64,11621.19999999999,14102.319999999992,1016.3504587155963,22274130526,1198525107
"Insert","2026-01-26 06:30:00","2026-01-26 07:00:00",2784,63,13635.05,14378.730000000005,1155.4622844827586,25099404011,2465672759
"Insert","2026-01-26 07:00:00","2026-01-26 07:30:00",2969,66,13772.599999999999,14669.240000000002,1185.3984506567867,27199461791,1197350244
"Insert","2026-01-26 07:30:00","2026-01-26 08:00:00",3569,102,13801.2,14947.680000000004,1136.0493135332026,33198667336,2465562925
"Insert","2026-01-26 08:00:00","2026-01-26 08:30:00",3656,83,14278.25,15190.349999999999,1401.0216083150985,38903538746,2447734632
"Insert","2026-01-26 08:30:00","2026-01-26 09:00:00",3734,82,14414.75,15720.400000000001,1354.4643813604714,38589585284,2460556802
"Insert","2026-01-26 09:00:00","2026-01-26 09:30:00",5117,156,16168.399999999996,20360.840000000004,2164.142270861833,70104647114,2880941667
"Insert","2026-01-26 09:30:00","2026-01-26 10:00:00",6105,208,14424.8,18350.080000000005,1423.3662571662571,64612251421,2880826497
"Insert","2026-01-26 10:00:00","2026-01-26 10:30:00",5513,211,14421.199999999999,17259.280000000013,1586.3598766551786,63435214176,2880904799
"Insert","2026-01-26 10:30:00","2026-01-26 11:00:00",5006,204,14186.25,16725.499999999993,1411.9204954055133,52551022792,2880934201
"Insert","2026-01-26 11:00:00","2026-01-26 11:30:00",5809,212,15018.399999999987,17437.52,1869.1800654157341,76900320779,2880879477
"Insert","2026-01-26 11:30:00","2026-01-26 12:00:00",5119,210,14212.099999999999,16308.619999999988,1627.2348114866186,62087763473,2859126073
"Insert","2026-01-26 12:00:00","2026-01-26 12:30:00",4836,209,13965.25,15607.949999999999,1554.7169148056246,57293920872,2473256445
"Insert","2026-01-26 12:30:00","2026-01-26 13:00:00",4790,210.5,13819.55,16212.949999999986,1495.846764091858,54227622449,2461390454
"Insert","2026-01-26 13:00:00","2026-01-26 13:30:00",5045,211,13956.2,15901.040000000005,1460.164717542121,56843400765,2465190348
"Insert","2026-01-26 13:30:00","2026-01-26 14:00:00",5215,210,14162.6,16864.91999999999,1506.4049856184085,59189455128,2881115023
"Insert","2026-01-26 14:00:00","2026-01-26 14:30:00",5434,210.5,14243.699999999997,16642.410000000003,1531.4195804195804,62651165144,2463237234
"Insert","2026-01-26 14:30:00","2026-01-26 15:00:00",5216,209,14108,16707.500000000004,1474.586273006135,58029056805,2462427624
"Insert","2026-01-26 15:00:00","2026-01-26 15:30:00",5379,214,14246.499999999993,16370.740000000005,1555.569808514594,63554808251,2471354873
"Insert","2026-01-26 15:30:00","2026-01-26 16:00:00",5503,209,14348.399999999994,17766.01999999998,1531.8237325095402,62233466962,2471714747
"Insert","2026-01-26 16:00:00","2026-01-26 16:30:00",5596,189,13676.25,15875.700000000012,1311.8999285203718,57322343767,2471278247
"Insert","2026-01-26 16:30:00","2026-01-26 17:00:00",5593,163,13820.199999999997,16033.079999999998,1353.8916502771322,57879955896,2461858584
"Insert","2026-01-26 17:00:00","2026-01-26 17:30:00",5422,182,13822.199999999997,15980.849999999999,1368.5547768351162,56679645810,2880698871
"Insert","2026-01-26 17:30:00","2026-01-26 18:00:00",5229,191,13552.599999999995,15234.80000000001,1328.152227959457,53902574064,2880662221
"Insert","2026-01-26 18:00:00","2026-01-26 18:30:00",2307,194,13508.299999999996,15237.960000000003,1327.1863892501083,23839897824,2871188551
"Select","2026-01-20 00:00:00","2026-01-20 00:30:00",388,134,578.8999999999999,2935.319999999988,340.8659793814433,116408637611,86599096
"Select","2026-01-20 00:30:00","2026-01-20 01:00:00",645,285,827.7999999999997,1170.919999999997,325.3953488372093,588070784220,70426099
"Select","2026-01-20 01:00:00","2026-01-20 01:30:00",397,83,512.4,1101.9200000000005,176.58942065491183,91538528973,17679804
"Select","2026-01-20 01:30:00","2026-01-20 02:00:00",408,265.5,891.65,1187.5500000000002,338.52941176470586,353661979350,68618491
"Select","2026-01-20 02:00:00","2026-01-20 02:30:00",257,117,580.5999999999997,3314.6799999999994,283.3112840466926,82942503268,17672902
"Select","2026-01-20 02:30:00","2026-01-20 03:00:00",534,131,790.2999999999994,1052.6899999999996,261.0936329588015,350184118778,73591525
"Select","2026-01-20 03:00:00","2026-01-20 03:30:00",327,112,550.8999999999999,1505.6400000000017,242.3119266055046,93119770685,25662381
"Select","2026-01-20 03:30:00","2026-01-20 04:00:00",364,302,925.0999999999998,3037.5100000000134,441.1401098901099,382624435505,87324255
"Select","2026-01-20 04:00:00","2026-01-20 04:30:00",421,99,565,1835.4000000000026,219.78859857482186,113640510632,87362721
"Select","2026-01-20 04:30:00","2026-01-20 05:00:00",845,109,740.5999999999999,1087.3599999999997,210.06390532544378,394937992999,67979563
"Select","2026-01-20 05:00:00","2026-01-20 05:30:00",534,98,525.7999999999997,1223.579999999997,173.85393258426967,116270932305,121169908
"Select","2026-01-20 05:30:00","2026-01-20 06:00:00",336,294,842.75,1007.6499999999991,360.83035714285717,352659481215,67343699
"Select","2026-01-20 06:00:00","2026-01-20 06:30:00",340,105,535.4500000000003,807.0700000000012,212.50588235294117,96460542122,17355658
"Select","2026-01-20 06:30:00","2026-01-20 07:00:00",333,303,891.5999999999996,1100.2800000000002,382.7477477477477,356440797139,68045179
"Select","2026-01-20 07:00:00","2026-01-20 07:30:00",349,102,537.1999999999999,1099.5999999999976,208.9541547277937,97155492431,36240657
"Select","2026-01-20 07:30:00","2026-01-20 08:00:00",453,245,948,1564.6000000000013,338.3796909492274,361937965701,79883484
"Select","2026-01-20 08:00:00","2026-01-20 08:30:00",323,130,651.9999999999995,1626.399999999995,273.41795665634675,105216555047,42267174
"Select","2026-01-20 08:30:00","2026-01-20 09:00:00",371,337,999.5,1585.2000000000003,409.74393530997304,366463989373,71378926
"Select","2026-01-20 09:00:00","2026-01-20 09:30:00",578,164,1624.199999999999,55386.21000000001,2047.3044982698962,532746200112,71388906
"Select","2026-01-20 09:30:00","2026-01-20 10:00:00",571,402,1922.5,80206.59999999922,2576.8388791593698,742082155269,70448493
"Select","2026-01-20 10:00:00","2026-01-20 10:30:00",475,270,1977.8999999999967,81243.77999999991,2837.3263157894735,484219382236,70533196
"Select","2026-01-20 10:30:00","2026-01-20 11:00:00",427,347,1066.1,2206.460000000001,450.9391100702576,364826432263,67341739
"Select","2026-01-20 11:00:00","2026-01-20 11:30:00",360,126.5,616.1,1471.9700000000003,254.75277777777777,96294781105,70547809
"Select","2026-01-20 11:30:00","2026-01-20 12:00:00",372,329.5,1067.9499999999994,2307.7200000000303,471.008064516129,357433792598,68974587
"Select","2026-01-20 12:00:00","2026-01-20 12:30:00",298,127.5,624.1999999999994,1738.4899999999977,276.77852348993287,96165895010,136891090
"Select","2026-01-20 12:30:00","2026-01-20 13:00:00",233,185,1125.1999999999996,1696.000000000002,395.85836909871244,247700145448,85522335
"Select","2026-01-20 13:00:00","2026-01-20 13:30:00",456,290.5,700.5,1823.6499999999987,381.1798245614035,219323337419,80403200
"Select","2026-01-20 13:30:00","2026-01-20 14:00:00",237,116,605,1891.4399999999935,260.23628691983123,54114766559,31545521
"Select","2026-01-20 14:00:00","2026-01-20 14:30:00",480,297,1042.5499999999995,1890.4899999999986,391.7875,384512449760,67338171
"Select","2026-01-20 14:30:00","2026-01-20 15:00:00",237,210,36709.199999999946,98487.31999999986,6390.949367088608,537777421791,49022475
"Select","2026-01-20 15:00:00","2026-01-20 15:30:00",407,556,5356.0999999999985,163090.63999999998,5776.874692874693,863156533605,74657147
"Select","2026-01-20 15:30:00","2026-01-20 16:00:00",307,190,646.3,1569.6799999999996,309.4983713355049,89403941210,43078039
"Select","2026-01-20 16:00:00","2026-01-20 16:30:00",612,350,1021.6999999999996,2683.3399999999956,439.45098039215685,424804654553,67337435
"Select","2026-01-20 16:30:00","2026-01-20 17:00:00",182,187.5,972.65,1563.1599999999999,337.7802197802198,57975989567,68752315
"Select","2026-01-20 17:00:00","2026-01-20 17:30:00",501,355,1459,2970,520.0778443113772,401826532524,68962171
"Select","2026-01-20 17:30:00","2026-01-20 18:00:00",179,219,862.8999999999999,7222.719999999997,567.9720670391062,127989756972,22413073
"Select","2026-01-20 18:00:00","2026-01-20 18:30:00",509,327,1226.9999999999995,3354.880000000008,446.0530451866405,395849598470,68027921
"Select","2026-01-20 18:30:00","2026-01-20 19:00:00",181,160,752,1722.9999999999982,331.16022099447514,60145312697,17756487
"Select","2026-01-20 19:00:00","2026-01-20 19:30:00",507,289,1031.1,1281.6799999999998,372.9842209072978,423106468720,67337387
"Select","2026-01-20 19:30:00","2026-01-20 20:00:00",166,138,606.25,1271.8,285.4156626506024,58207234555,17680457
"Select","2026-01-20 20:00:00","2026-01-20 20:30:00",519,294,948.4999999999998,1233.3200000000013,346.0481695568401,397313164816,68054453
"Select","2026-01-20 20:30:00","2026-01-20 21:00:00",182,125,654.9499999999999,1295.3399999999992,268.9175824175824,54418402363,17686914
"Select","2026-01-20 21:00:00","2026-01-20 21:30:00",505,309,933.7999999999997,1213.9599999999998,364.6178217821782,392391593966,67344596
"Select","2026-01-20 21:30:00","2026-01-20 22:00:00",264,170,624.8999999999999,1151.0300000000007,271.20075757575756,72858534671,17677224
"Select","2026-01-20 22:00:00","2026-01-20 22:30:00",552,256,889.6999999999996,1180.0700000000004,330.82246376811594,422347010934,67337035
"Select","2026-01-20 22:30:00","2026-01-20 23:00:00",205,179,612.9999999999999,1133.64,288.93658536585366,60737556082,17670913
"Select","2026-01-20 23:00:00","2026-01-20 23:30:00",1884,50,558.1999999999989,1063.2300000000014,256.5615711252654,1325922853503,67352495
"Select","2026-01-20 23:30:00","2026-01-21 00:00:00",208,119,589.599999999999,1239.5700000000002,246.46634615384616,60096936789,29843065
"Select","2026-01-21 00:00:00","2026-01-21 00:30:00",586,295,891.5,1388.599999999998,383.4539249146758,417214407775,115721912
"Select","2026-01-21 00:30:00","2026-01-21 01:00:00",464,142.5,640.5499999999998,1002.3900000000002,283.57974137931035,297574897429,27007956
"Select","2026-01-21 01:00:00","2026-01-21 01:30:00",601,217,833,1163,284.14808652246256,415882149361,68950395
"Select","2026-01-21 01:30:00","2026-01-21 02:00:00",199,103,574.2999999999998,1119.7200000000014,223.7788944723618,55594608836,28081600
"Select","2026-01-21 02:00:00","2026-01-21 02:30:00",406,243.5,900.5,1105.0999999999995,328.5270935960591,396367026941,67329275
"Select","2026-01-21 02:30:00","2026-01-21 03:00:00",516,105,449.5,914.8000000000011,191.80426356589146,68753769318,67319339
"Select","2026-01-21 03:00:00","2026-01-21 03:30:00",351,110,554.5,1233,245.52991452991452,120887426487,25655284
"Select","2026-01-21 03:30:00","2026-01-21 04:00:00",357,324,932.2,1572.3199999999986,409.9019607843137,372210293126,67336667
"Select","2026-01-21 04:00:00","2026-01-21 04:30:00",295,119,629.2,1303.1000000000004,249.61694915254236,88795174480,26217025
"Select","2026-01-21 04:30:00","2026-01-21 05:00:00",307,294,906.4999999999998,1280.0599999999997,392.92508143322476,356188820623,68337090
"Select","2026-01-21 05:00:00","2026-01-21 05:30:00",238,119.5,548.8499999999996,1151.9699999999998,242.78571428571428,80928732429,17700887
"Select","2026-01-21 05:30:00","2026-01-21 06:00:00",347,307,975.8999999999996,1995.7200000000269,408.30547550432277,363112888416,67316711
"Select","2026-01-21 06:00:00","2026-01-21 06:30:00",315,116,587.3,1066.0400000000022,232.37460317460318,91508632236,22412045
"Select","2026-01-21 06:30:00","2026-01-21 07:00:00",328,311,934.1999999999998,1160.6400000000012,394.109756097561,359058082884,68252755
"Select","2026-01-21 07:00:00","2026-01-21 07:30:00",341,106,549,1124.4000000000037,226.19061583577712,95245623441,34367502
"Select","2026-01-21 07:30:00","2026-01-21 08:00:00",388,283,1003.3,3375.549999999986,418.61082474226805,363292645188,67877073
"Select","2026-01-21 08:00:00","2026-01-21 08:30:00",340,124.5,659.15,1671.9600000000005,255.64411764705883,102909725159,33702502
"Select","2026-01-21 08:30:00","2026-01-21 09:00:00",350,361.5,1247.0000000000005,6542.179999999977,533.44,361829682610,67336123
"Select","2026-01-21 09:00:00","2026-01-21 09:30:00",534,134,763.1499999999996,1738.7599999999989,284.08801498127343,178579585100,70797938
"Select","2026-01-21 09:30:00","2026-01-21 10:00:00",636,255,1030.25,4519.0499999999865,417.0707547169811,433668385804,71335440
"Select","2026-01-21 10:00:00","2026-01-21 10:30:00",679,126,623.3000000000001,2211.8200000000006,262.5095729013255,156679362910,34344243
"Select","2026-01-21 10:30:00","2026-01-21 11:00:00",468,333,1084.9499999999998,1882.2699999999998,433.6068376068376,426332442266,108892402
"Select","2026-01-21 11:00:00","2026-01-21 11:30:00",368,118.5,674.4499999999997,1975.3099999999952,279.04619565217394,163041841737,84988152
"Select","2026-01-21 11:30:00","2026-01-21 12:00:00",477,260,998.8,1738.8400000000001,372.29559748427675,386104517850,72981042
"Select","2026-01-21 12:00:00","2026-01-21 12:30:00",553,143,583.8,1258.4800000000064,242.3019891500904,194923646196,47052072
"Select","2026-01-21 12:30:00","2026-01-21 13:00:00",373,335,1023.5999999999998,1446.359999999995,421.1930294906166,365053047990,67338667
"Select","2026-01-21 13:00:00","2026-01-21 13:30:00",356,131,628.5,1184.6999999999998,265.6011235955056,113507700206,29339454
"Select","2026-01-21 13:30:00","2026-01-21 14:00:00",380,326,1076.1500000000005,1663.2399999999993,412.4342105263158,364519102960,68694307
"Select","2026-01-21 14:00:00","2026-01-21 14:30:00",642,162,3410.0499999999947,21126.42000000002,1011.8660436137071,304508093699,269268608
"Select","2026-01-21 14:30:00","2026-01-21 15:00:00",560,497,15909.199999999984,35653.25999999999,2704.2089285714287,790319688336,1301168673
"Select","2026-01-21 15:00:00","2026-01-21 15:30:00",434,133,793.1999999999996,3742.6200000000445,749.2626728110599,176581850793,71133181
"Select","2026-01-21 15:30:00","2026-01-21 16:00:00",677,339,1234.9999999999995,4016.520000000009,466.384047267356,465686931132,71471689
"Select","2026-01-21 16:00:00","2026-01-21 16:30:00",763,129,685.6999999999999,1199.8599999999997,322.4967234600262,120662924539,17677848
"Select","2026-01-21 16:30:00","2026-01-21 17:00:00",551,302,1044.5,3079,412.480943738657,384605009625,67344267
"Select","2026-01-21 17:00:00","2026-01-21 17:30:00",405,129,583.3999999999999,1644.3999999999983,259.7679012345679,99177902915,17544477
"Select","2026-01-21 17:30:00","2026-01-21 18:00:00",1304,117.5,703.9499999999994,1187.6400000000003,208.06748466257667,451349570849,67988571
"Select","2026-01-21 18:00:00","2026-01-21 18:30:00",2188,121,394,601.3900000000003,161.3034734917733,349857401632,67338283
